Factories_name;Parent_companies_name;Country_parent;Address_1_factory;Address_2_factory;Address_3_factory;City_factory;Zip_Code_factory;Province_State_factory;countrycode;country_parent_num;factory_parent_different;Product_Categories_grp;b1_Adidas;b2_ASICS;b3_ASOS;b4_CandA;b5_Debenhams;b6_Esprit;b7_GAP;b8_G_STAR;b9_HandM;b10_MandS;b11_NIKE;b12_Pentland;b13_Primark;b14_PUMA;b15_Under_Armour;b16_VF_Corp;b17_Amer_Sports;b18_Bestseller;b19_KappAhl;b20_New_Balance;b21_Levi_Strauss;b22_PVH;b23_Tesco;b24_UNIQLO;TOTAL_BRANDS;employees_p_factory;nonmbrs;b1_Adidas_DICH;b2_ASICS_DICH;b3_ASOS_DICH;b4_CandA_DICH;b5_Debenhams_DICH;b6_Esprit_DICH;b7_GAP_DICH;b8_G_STAR_DICH;b9_HandM_DICH;b10_MandS_DICH;b11_NIKE_DICH;b12_Pentland_DICH;b13_Primark_DICH;b14_PUMA_DICH;b15_Under_Armour_DICH;b16_VF_Corp_DICH;b17_Amer_Sports_DICH;b18_Bestseller_DICH;b19_KappAhl_DICH;b20_New_Balance_DICH;b21_Levi_Strauss_DICH;b22_PVH_DICH;b23_Tesco_DICH;b24_UNIQLO_DICH;employees_p_factory_gt1000;ownership_grp;TOTAL_BRANDS16;TOTAL_BRANDS16_dich;femployees_p_factory;EPZ;Country
Linyi Jian Rin Sports Goods Co Ltd;Linyi Jian Rin Sports Goods Co Ltd;CN;Daoxi Village,Guichang Xiang,;Tancheng County;Long Gang District;linyi;276122;shandong;China;China;no;rest;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Luenhung Plastic and Mold Factory;Luenhung Plastic and Mold Factory;CN;3 Vanshun Rd.;Nuishipa Village, Liuyue;Bao An District;shenzhen;518004;guangdong;China;China;no;accessories;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Morito (Shenzhen) Co Ltd;Morito (Shenzhen) Co Ltd;HK;A District, Yuhong Industry Zone;Heyi Village, Shajing Town;;shenzhen;518104;guangdong;China;344;no;accessories;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;China
Nantong Beidao-Wanjin Knitted Dress & Personal Adornment Co Ltd;Nantong Beidao-Wanjin Knitted Dress & Personal Adornment Co Ltd;CN;Dadong Town,;Haian County;Fenghua;nantong;226600;jiangsu;China;China;no;footwear;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Ningbo Hopetime Enterprise Co Ltd;Ningbo Hopetime Enterprise Co Ltd;CN;148 Huiquan Road;Economic Development Zone;;ningbo;330213;zhejiang;China;China;no;accessories;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;China
Ningbo Morning Garments Co Ltd;Ningbo Morning Garments Co Ltd;CN;Qiliting village, Qiang Tou Town;Xiangshan City;Dagang Industrial;xiangshan;315700;zhejiang;China;China;no;footwear;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Ningbo Shenzhou Knitting Co Ltd (Factory 4);Ningbo Shenzhou Knitting Co Ltd;CN;26 Nanhai Road;Economic Technical Development Zone;;ningbo;315800;zhejiang;China;China;yes;footwear;2500;0;0;0;0;0;0;0;0;0;2500;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;7500;2500.0;500.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;yes;2500;2500.0;500.0;75;yes;China
Ningbo Shenzhou Knitting Co Ltd(No. 5) / Ningbo Shenzhou Knitting Co Ltd No.5 Garment Factory;Ningbo Shenzhou Knitting Co Ltd;CN;No.38 Fengyang Road , Economic Technical Developm;;;ningbo;315800;zhejiang;China;China;yes;footwear;2500;0;0;0;0;0;0;0;0;0;2500;0;0;2500;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;4;2500.0;500.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;yes;2500;7500.0;500.0;71;no;China
Ningbo Shenzhou Knitting Co Ltd Sewing Dept 4;Ningbo Shenzhou Knitting Co Ltd;CN;NINGBO PORT SONGHUAJIANG ROAD, DAGANG INDUSTRIAL ZONE NO. 51 ROAD;;;ningbo;315800;zhejiang;China;China;yes;footwear;0;0;0;0;0;0;0;0;0;0;2500;0;0;0;0;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;2500;2500.0;500.0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;yes;2500;500.0;500.0;70;yes;China
Ningbo Shenzhou Knitting Co Ltd (Printing Mill and MC);Ningbo Shenzhou Knitting Co Ltd;CN;50 TIANMUSHAN ROAD;;;ningbo;315800;zhejiang;China;China;yes;footwear;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;55;no;China
Protonic (Anxi) Shoe Co Ltd;Protonic Shoe Co Ltd;CN;Guolongge Development Zone, Longmen,;Anxi;;quanzhou;362442;fujian;China;China;yes;7500;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;yes;China
Protonic Shoe Co Ltd (MCP);Protonic Shoe Co Ltd;CN;NO.529 XINMIN ROAD?TONGAN ZONE;;XiTianWei;xiamen;361100;fujian;China;China;yes;7500;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;yes;China
Putian Shingchang Footwear Industry Co Ltd;Putian Shingchang Footwear Industry Co Ltd;CN;MinYing Industrial District;Nanshaolin Road;Jimo City,;putian;365110;fujian;China;China;no;7500;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Qingdao Atago Apparel Co Ltd;Qingdao Atago Apparel Co Ltd;CN;No.1, Fenghuang Shan 5 Road;Qingdao Northern Industrial Park,;;qingdao;266217;shandong;China;China;no;footwear;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;China
Qingdao Bright Garment Co Ltd;Qingdao Bright Garment Co Ltd;CN;57 Shuyundong Road, Unit 2-401, Chengyang;;;qingdao;266107;shandong;China;China;no;footwear;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;China
Qingdao Daxian Leather Co Ltd;Qingdao Daxian Leather Co Ltd;CN;Maojiazhuang-Chun;Ligezhouang-Zhen;;qingdao;266316;shandong;China;China;no;accessories;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
QingDao Jangchun shoe Manufacturing Co Ltd;QingDao Jangchun shoe Manufacturing Co Ltd;CN;No.211,DongZhu Village,;JiaoXi Town, Jiao Zhou District;Jiaonan City;qingdao;266329;shandong;China;China;no;7500;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Qingdao Kiyomoto Suhlim Bags Co Ltd;Qingdao Kiyomoto Suhlim Bags Co Ltd;CN;Dongjie Village;Lingshanwei Town;;qingdao;266427;shandong;China;China;no;accessories;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Qingdao Tenghua Apparel Co Ltd;Itochu Corporation;JP;219 North of Chong Qing Road;Chengyang;;qingdao;266108;shandong;China;Japan;yes;footwear;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;500.0;500.0;-9;no;China
Qingxin Sankeng Dahui Footwear Factory;Qingxin Sankeng Dahui Footwear Factory;CN;Anqing village Sankeng town;;;qingyuan;511855;guangdong;China;China;no;7500;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
QMI Industrial (Shanghai) Limited;QMI Industrial Co Ltd;TW;515 Yuanfu Rd., Anting Town;;Bao'an District;jiading;201814;shanghai city;China;Taiwan;yes;footwear;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;500.0;500.0;-9;no;China
Regina Miracle Intimate Apparel (Shenzhen) Ltd;Regina Miracle International (Group) Ltd;HK;No.2 Cengyao Industrial Estate Yulu, Gongming Baoan ,Shenzhen,Guangdong, P.R.China ????????????????;Gongming Yulu;;shenzhen;518132;guangdong;China;344;yes;footwear;7500;0;0;0;0;0;7500;0;0;7500;2500;0;0;7500;2500;0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;7;7500.0;500.0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;yes;7500;6.0;500.0;53;no;China
Rich Policy (Zheng Yang Sporting Goods Co Ltd);Rich Policy (Zheng Yang Sporting Goods Co Ltd);CN;NO.1 Hou Dao Road East, San Tun Industrial park, HouJie Town;;;dongguan;523941;guangdong;China;China;no;accessories;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;China
Shang Rao Ruijia Sporting Goods Co Ltd;Shang Rao Ruijia Sporting Goods Co Ltd;CN;Yuetu industrial park;Guangfeng county;;shangrao;334600;jiangxi;China;China;no;7500;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;China
Shanghai Fengshi Garment & Embroidery Co Ltd;Shanghai Fengshi Garment & Embroidery Co Ltd;CN;No. 18 Zhangmi Road,;Fanjiabang Zhi Road;FengXian District,;shanghai;201608;shanghai city;China;China;no;footwear;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Shanghai Qianrun Garments Co Ltd;Shanghai Qianrun Garments Co Ltd;CN;No.233, Lane1888, Daye Road,;WuQiao Industrial Zone,;QingPu District;shanghai;201402;shanghai city;China;China;no;footwear;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;China
Shanghai Qingpu ACE Luggage & Bags Co Ltd;Shanghai Qingpu ACE Luggage & Bags Co Ltd;CN;No.4508 Beiqing Rd;Huaxin Town;FENGXIAN DISTRICT;shanghai;201705;shanghai city;China;China;no;accessories;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Shanghai Yutuo Knitting Co Ltd;Shanghai Yutuo Knitting Co Ltd;CN;NO 118 KANBEI ROAD;SITUAN TOWN; Jiangxi Province China;shanghai;201412;shanghai city;China;China;no;rest;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Shangrao Realtop Sporting Goods Co Ltd;Shangrao Realtop Sporting Goods Co Ltd;CN;Lulin Street Yuetu Building, Lulin Industrial Zone;Guangfeng County, Shangrao City;;shangrao;334600;jiangxi;China;China;no;7500;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;China
SHENYANG DASON SEWING Co Ltd;SHENYANG DASON SEWING Co Ltd;CN;Xiahewan Village;Hunezhan Town;Heping Road, Luo Hu strict;shenyang;110101;liaoning;China;China;no;accessories;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Shenzhen Fa Tin Textile and Fashion LTD;Shenzhen Fa Tin Textile and Fashion Ltd;CN;Fa Tin Industrial building;Fishermen Village;;shenzhen;518001;guangdong;China;China;no;footwear;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;China
Shenzhen Lihua Sport Accessories Co Ltd;Shenzhen Lihua Sport Accessories Co Ltd;CN;No.8,BaoXi Road, Kengzi Office;Pingshan New District;;shenzhen;518122;guangdong;China;China;no;rest;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Shenzhou Knitting (Quzhou) Co Ltd;Itochu Corporation;JP;39 Donggang 1 Rd;Economic Development Zone;;quzhou;324000;zhejiang;China;Japan;yes;footwear;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;7500;500.0;500.0;-9;yes;China
Shicheng Xinhong Shoes Industrial Co Ltd;Shicheng Xinhong Shoes Industrial Co Ltd;CN; G-28, Guzhang Industrial Park, Shicheng County;;;ganzhou;342700;jiangxi;China;China;no;7500;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;China
Shirotori Creation Co Ltd;Shirotori Creation Co Ltd;TH;No. 8 Guang Yao Road;Dong Sheng Town;;zhongshan;528400;guangdong;China;Thailand;no;rest;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Smartballs Ag.;Topball Trading Co Ltd;TW;Lushan City Industrial Park, Jiujiang City,;;;jiujiang;332800;jiangxi;China;Taiwan;yes;footwear;7500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;7500.0;500.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;yes;7500;500.0;500.0;-9;yes;China
Sun Delight Infants Product Ltd;Sun Delight Infants Product Ltd;CN;No. 15 3rd Industrial Park, Dongxi Road, Xilang;Liwan District;;guangzhou;510180;guangdong;China;China;no;accessories;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;China
Suzhou Industrial Park Tianyuan Garments Co Ltd;Suzhou Industrial Park Tianyuan Garments Co Ltd;CN;No. 157, Yushan Road;New District;Guangdong;suzhou;215011;jiangsu;China;China;no;footwear;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Tay Hsin (Nanhai, Foshan) Knitting Company Limited;Tay Hsin (Nanhai, Foshan) Knitting Company Ltd;CN;No1. Shabu Wes Rd., Shabu Industrial District,;Shachong, Lishui Town, Nanhai District, Foshan City.;;foshan;628244;guangdong;China;China;no;accessories;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;China
TMI (Zhongshan) Co Ltd;TMI (Vietnam) Co Ltd;VN;Ke Ji Da Dao;Torch Industrial Development Zone;;zhongshan;528437;guangdong;China;Vietnam;yes;footwear;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;500.0;500.0;-9;yes;China
Universal (ZhongShan) Garment Co Ltd;Universal (ZhongShan) Garment Co Ltd;CN;Ping Dong Industrial Zone,Dong Cheng Lu No.1;San Xiang Town;TangShi Subdistrict, YangShe Town,;zhongshan;528463;guangdong;China;China;no;rest;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;China
V. Fraas (Zhangjiagang) Textile Co Ltd;V. Fraas Ag & Co;DE;North of XiTang Road, West of DongNan Avenue,;ZhangJiaGang Economic Development Zone,;;zhangjiagang;215600;jiangsu;China;Germany;yes;accessories;500;0;0;500;500;0;0;0;0;500;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;500.0;;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;4.0;500.0;87;yes;China
Wanguo(Qingyuan) footwear Ltd;Wanguo (Qingyuan) footwear Ltd;CN;Qingyuan Nation Industrial Park,; Lianzhou city;;qingyuan;513400;guangdong;China;China;no;7500;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;yes;China
Wanyu (Qingxin) Plastics Co Ltd;Wanyu (Qingxin) Plastics Co Ltd;CN;Taiping Industrial Park;Qingxin;;qingyuan;511853;guangdong;China;China;no;7500;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;China
WENZHOU GREENLAKE PRINTING INDUSTRY Co Ltd;WENZHOU GREENLAKE PRINTING INDUSTRY Co Ltd;CN;N§780 LONGXI ROAD;;B Duanzhou 2nd Road;shenzhen;325802;guangdong;China;China;no;accessories;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
WILLSEE Co Ltd;WILLSEE Co Ltd;TH;Zhaoqing Xingye Business Building;N.6 Building; Borough;zhaoqing;526040;guangdong;China;Thailand;yes;accessories;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Wing Sing Plastic Hardware Co Ltd;Wing Sing Plastic Hardware Co Ltd;CN;SongMugang;Wulian Xian, FengGang,;Huian;dongguan;523695;guangdong;China;China;no;accessories;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Wiselink Industrial Co Ltd;Wiselink Industrial Co Ltd;TW;Tunto Industrial District;Loyang Burgh;;quanzhou;362100;fujian;China;Taiwan;no;footwear;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Xiamen Legend Bags Co Ltd;Xiamen Legend Bags Co Ltd;CN;3/F,#8 Bldg., Gold Industrial Zone, No.126;HongTangTou 1st Road,Tong'An District,Xiamen,China;;xiamen;361100;fujian;China;China;no;accessories;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;China
Xiamen Pheasant Hi-Tech Aluminium Co Ltd;Xiamen Pheasant Hi-Tech Aluminium Co Ltd;CN;No. 3 Industrial District;Houxi, Xincun, Jimei,;;xiamen;361024;fujian;China;China;no;accessories;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.0;0.0;;0.0;0.0;0.0;0.0;7500;500.0;2500.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;no;500;500.0;500.0;-9;no;China
Xiamen Spark Sports Goods Co Ltd;Xiamen Spark Sports Goods Co Ltd;CN;55-56 Siming Gharden, Industry Central Zone;Tongan;;xiamen;361100;fujian;China;China;no;accessories;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;China
Xiangshan Changrong Knitting Clothing Co Ltd;Xiangshan Changrong Knitting Clothing Co Ltd;CN;No. 13 D Gianteagle Knitting Park;Juexi, Xiangshan;;ningbo;315708;zhejiang;China;China;no;footwear;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Xuancheng Naier Socks Co Ltd;Xuancheng Naier Socks Co Ltd;CN;Huangdu Road, Xuanzhou District;;;xuancheng;242000;anhui;China;China;no;rest;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Yancheng Charlotte Socks Co Ltd;Yancheng Charlotte Socks Co Ltd;CN;NO. 188 YINGBIN AVENUE;XIANGSHUI CITY;;yancheng;224600;jiangsu;China;China;no;rest;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;China
Yancheng Ever-Development Garment & Gifts Co Ltd;Debu International Trading Co Ltd;KR;Zonglian Rd Sheyang County;;;yancheng;224300;jiangsu;China;Korea;yes;footwear;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;2500;500.0;500.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;no;7500;500.0;500.0;-9;no;China
