Factories_name;Parent_companies_name;Country_parent;Address_1_factory;Address_2_factory;Address_3_factory;City_factory;Zip_Code_factory;Province_State_factory;countrycode;country_parent_num;factory_parent_different;Product_Categories_grp;b1_Adidas;b2_ASICS;b3_ASOS;b4_CandA;b5_Debenhams;b6_Esprit;b7_GAP;b8_G_STAR;b9_HandM;b10_MandS;b11_NIKE;b12_Pentland;b13_Primark;b14_PUMA;b15_Under_Armour;b16_VF_Corp;b17_Amer_Sports;b18_Bestseller;b19_KappAhl;b20_New_Balance;b21_Levi_Strauss;b22_PVH;b23_Tesco;b24_UNIQLO;TOTAL_BRANDS;employees_p_factory;nonmbrs;b1_Adidas_DICH;b2_ASICS_DICH;b3_ASOS_DICH;b4_CandA_DICH;b5_Debenhams_DICH;b6_Esprit_DICH;b7_GAP_DICH;b8_G_STAR_DICH;b9_HandM_DICH;b10_MandS_DICH;b11_NIKE_DICH;b12_Pentland_DICH;b13_Primark_DICH;b14_PUMA_DICH;b15_Under_Armour_DICH;b16_VF_Corp_DICH;b17_Amer_Sports_DICH;b18_Bestseller_DICH;b19_KappAhl_DICH;b20_New_Balance_DICH;b21_Levi_Strauss_DICH;b22_PVH_DICH;b23_Tesco_DICH;b24_UNIQLO_DICH;employees_p_factory_gt1000;ownership_grp;TOTAL_BRANDS16;TOTAL_BRANDS16_dich;femployees_p_factory;EPZ;Country
Ningbo Sendan Garments Co Ltd;Ningbo Sendan Garments Co Ltd;CN;West Side Of Xinying Road Beitang Industrial Zone 16 Juexi Stree;;;Ningbo; ;Zhejiang;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;54;1;China
Ningbo Sengen Garments Co Ltd;Ningbo Sengen Garments Co Ltd;CN;No 26 Chuangye Road Dancheng Industry Zone Xiangshan Ningbo ;;;Ningbo; ;Zhejiang;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;72;1;China
Ningbo Senseng Stationery & Gift Co Ltd;Ningbo Senseng Stationery & Gift Co Ltd;CN;No.15 Jingsi Road Xianogang Street Beliun Ningbo ;;;Ningbo; ;Zhejiang;156;156;0;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;82;0;China
Ningbo Sogood Stationery & Gift Co Ltd;Ningbo Sogood Stationery & Gift Co Ltd;CN;No. 508 Tonghui Road Investment Zone C Hongtang Sub-District Jiangbei ;;;Ningbo; ;Zhejiang;156;156;0;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;47;1;China
Ningbo Weiyi Garments Co Ltd;Ningbo Weiyi Garments Co Ltd;CN;No.2 Jianye Rd Dancheng Industry Zone Xiangshan Ningbo;;;Ningbo; ;Zhejiang;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;65;1;China
Ningbo World Bag Manufactory Co Ltd;Ningbo World Bag Manufactory Co Ltd;CN;Building 5 88 Chang Xing Road Hong Tang C Zone Jiangbei District Ningbo,;;;Ningbo; ;Zhejiang;156;156;0;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;68;1;China
Ningbo Xindile Garment Co Ltd;Ningbo K Fashion Garment Co Ltd;CN;No. 211 Zhongxin Road Gulin Town Yinzhou District Ningbo City;;;Ningbo; ;Zhejiang;156;156;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;82;0;China
Ningbo Yinzhou Changcheng Garment Co Ltd;Ningbo Yinzhou Changcheng Garment Co Ltd;CN;No.11 Gulin East Road Gulin Town Yinzhou District Ningbo City ;;;Ningbo; ;Zhejiang;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;77;0;China
Ningbo Yinzhou Xiangtuo Garment Co Ltd;Ningbo Yinzhou Xiangtuo Garment Co Ltd;CN;No.480 Yayuan South Road Shiqi Street Yinzhou Ningbo;;;Ningbo; ;Zhejiang;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;75;0;China
Ningbo Yinzhou Yunxin Garment Co Ltd;Ningbo Yinzhou Yunxin Garment Co Ltd;CN;Building 27 Shiqi Industry Zone Shiqi Residential District Yinzhou Ningbo;;;Ningbo; ;Zhejiang;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;75;1;China
Ningbo Yuhao Shoes Factory;Ningbo Yuhao Shoes Factory;CN;No.389 Nanyi Xi Lu Luotuo Street Zhenhai District Ningbo ;;;Ningbo; ;Zhejiang;156;156;0;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;62;0;China
Ningbo Zhongcheng Stationery Co Ltd;Ningbo Zhongcheng Stationery Co Ltd;CN;No.50 Jinji Road Qijiashan Street Beilun District Ningbo ;;;Ningbo; ;Zhejiang;156;156;0;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;54;0;China
Ninghai Mingda Crafts Co Ltd;Ninghai Mingda Crafts Co Ltd;CN;Hutou Industrial Park Chalu Town Ninghai County Ningbo City;;;Ningbo; ;Zhejiang;156;156;0;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;60;1;China
Ocean Acrylic Ornament;Ocean Acrylic Ornament;CN;Shahukou Area Changping Town Dongguan City ;;;Dongguan; ;Guangdong;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;50;0;China
Omido Garment Co Ltd;Zhiongshan Omido Garments Co Ltd;CN;No 30 Xiaolan Road Xiaolan Town Zhongshan ;;;Zhongshan; ;Guangdong;156;156;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;56;0;China
Parco Pacific Ltd;Parco Pacific Ltd;HK;3F, J Building 3F, J Building, Feng Zhi Mei Industrial Park, Goldenix Avenue Fenggang Town;;;Dongguan; ;Guangdong;156;344;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;54;1;China
PD Garments Dongguan Ltd;PD Garments Ltd;HK;No 7 Renzhonggang Road Beice Industrial Zone Humen Town ;;;Dongguan; ;Guangdong;156;344;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;70;1;China
Pengjun Kniitted Underwear Factory;Pengjun Kniitted Underwear Factory;CN;Xianbo Industrial Area Gurao Town Shantou City ;;;Shantou; ;Guangdong;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;70;1;China
Ping Yang Pengye Shoes Com Ltd;Ping Yang Pengye Shoes Com Ltd;CN;Commercial Building Wan Quan Town Pingyang Wengzhou City;;;Wengzhou; ;Zhejiang;156;156;0;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;77;0;China
Pinghu Youli Bags & Luggage Co Ltd;Pinghu Youli Bags & Luggage Co Ltd;CN;No.2338 Xinggong Road Pinghu Economic Development Zone ;;;Pinghu; ;Zhejiang;156;156;0;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;52;1;China
Pinguang Xiongfend Leather Product Co Ltd;Pinguang Xiongfend Leather Product Co Ltd;CN;No. 268 Zhangdan Rd Shuitou Town Pingyang County;;;Wenzhou; ;Zhejiang;156;156;0;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;55;0;China
Pujiang Welford Industrial Ltd;Pujiang Welford Industrial Ltd;CN;No.20, Xiayang Rd Huangzhai Town Pujiang County ;;;Wenzhou; ;Zhejiang;156;156;0;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;42;0;China
Qing County Qicailan Knitting Clothing Co Ltd;Qing County Qicailan Knitting Clothing Co Ltd;CN;Dongbaimiao Village Caosi Town Qing County Cangzhou City;;;Cangzhou; ;Hebei;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;77;0;China
Qing Tian E Fashion Shoes Industry Co Ltd;Qing Tian E Fashion Shoes Industry Co Ltd;CN;The 3Rd & 4Th Floor No. 1 Qiu Tong Road Shabu Industrial Zone, Wenxi Town Qingtian ;;;Lizhou; ;Sichuan;156;156;0;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;62;1;China
Qingdao Imperial Arts Co Ltd;Qingdao Imperial Arts Co Ltd;CN;Xizhaizitou Village Xiazhuang Street Chengyang District ;;;Qingdao; ;Shandong;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;87;0;China
Qingdao Jianghong Crafts Co Ltd;Qingdao Jianghong Crafts Co Ltd;CN;Weijiatun Village Ligezhuang Town Jiaozhou ;;;Qingdao; ;Shandong;156;156;0;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;82;0;China
Qingdao Jufeng Arts and Crafts Co Ltd;Qingdao Jufeng Arts and Crafts Co Ltd;CN;Room 102 And 103, Floor 1, Building # 2, No. 57, Shuyun East Road Xiazhuang Street Chengyang District ;;;Qingdao; ;Shandong;156;156;0;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;70;0;China
Qingdao Kojac Jewelry Co Ltd;Qingdao Kojac Jewelry Co Ltd;CN;Rm 202/203 2Nd Floor, No 3 Block Sw Production Building Cheng Yang ;;;Qingdao; ;Shandong;156;156;0;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;74;1;China
Qingdao New Ruidelong Fashion Co Ltd;Qingdao Ruidelong Fashion Co Ltd;CN;South Of Yingli Road, Lizixing Village Yanghe Jiaozhou ;;;Qingdao; ;Shandong;156;156;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;91;0;China
Qingdao Ruidelong Fashion Co Ltd;Qingdao Ruidelong Fashion Co Ltd;CN;No.6 Road Yinghai Industrial Park Jiaozhou City ;;;Qingdao; ;Shandong;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;81;1;China
Qingdao Oka Arts & Crafts Co Ltd;Qingdao Oka Arts & Crafts Co Ltd;CN;No.166 Xiao Zhou Cun Community Chengyang ;;;Qingdao; ;Shandong;156;156;0;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;57;0;China
Qingdao Ya Na Si Garments Co Ltd;Qingdao Ya Na Si Garments Co Ltd;CN;No.98 Xiangjiang Yingbin Avenue Jiaobei Town Jiaozhou ;;;Qingdao; ;Shandong;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;86;0;China
Qingdao Yongmao Handicraft Article Co Ltd;Qingdao Yongmao Handicraft Article Co Ltd;CN;No.7, Xinchang Road Xinhe Town Pingdu City Qingdao;;;Qingdao; ;Shandong;156;156;0;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;72;0;China
Qingdao Yuguan Arts & Crafts Co Ltd;Qingdao Yuzhou Arts & Crafts Co Ltd;CN;Daguanzhuang Development Zone, , Huibi Town Pingdu Qingddao;;;Qingdao; ;Shandong;156;156;1;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;76;1;China
Qingdao Yuzhou Arts & Crafts Co Ltd;Qingdao Yuzhou Arts & Crafts Co Ltd;CN;Ligezhuang Village Ligezhuang Town Jiazhou City ;;;Qingdao; ;Shandong;156;156;0;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;72;0;China
Qingdao ZM Jewelry;Qingdao ZM Jewelry;CN;Xiaobei Qu Chengyang Qingdao ;;;Qingdao; ;Shandong;156;156;0;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;87;0;China
Epoch (Quanzhou) Footwear Devt Co Ltd;Epoch Footwear Devt Co Ltd;CN;Hui Xiang Building, Ying Bin Easte Road Chen Nan Industrial Zone ;;;Quanzhou; ;Fujian;156;156;1;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;53;1;China
Quanzhou Jianwen Craft Co Ltd;Quanzhou Jianwen Craft Co Ltd;CN;Jianwen Industrial Park Shuangyang Town Luojiang District ;;;Quanzhou; ;Fujian;156;156;0;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;34;1;China
Quanzhou Luojiang Jiangnan Shoes Co Ltd;Quanzhou Luojiang Jiangnan Shoes Co Ltd;CN;Datingpu Industrial Zone Majia Town Luojiang;;;Quanzhou; ;Fujian;156;156;0;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;59;1;China
Quanzhou Runfa Bags Co Ltd;Quanzhou Runfa Bags Co Ltd;CN;NO.3 BUILDING, FENGSHENG NORTH ROAD, BEIFENG INDUSTRIAL ZONE,;;;Quanzhou; ;Fujian;156;156;0;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;3;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;68;1;China
Quanzhoushi Dingyu Garments & Weaving Co Ltd;Quanzhoushi Dingyu Garments & Weaving Co Ltd;CN;1#2 Longqiao Industrial Park Guanqiaozhen Quanzhou;;;Quanzhou; ;Fujian;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;83;1;China
Quzhou Temeishu Shoes Co Ltd;Quzhou Temeishu Shoes Co Ltd;CN;No.28 Zijing North Road Qiuchuan Town Changshan County;;;Quzhou; ;Zhejiang;156;156;0;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;52;0;China
Rongcheng Luli Knitting Co Ltd;Rongcheng Luli Knitting Co Ltd;CN;Industrial Zone Of Hushan Town Rongcheng Weihai ;;;Weihai; ;Shandong;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;82;1;China
Rongcheng Zheng Qinghe Co Ltd;Rongcheng Zheng Qinghe Co Ltd;CN;No. 329 Jiangshang Road Shidao District Rong Cheng ;;;Weihai; ;Shandong;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;86;0;China
Rugao Johnson Clothing Co Ltd;Johnson Clothing Co Ltd;CN;No 18 Huanghe Road Rudong County Nantong City;;;Nantong; ;Jiangsu;156;156;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;87;0;China
Rui'An Aoli Shoes Co Ltd;Rui'An Aoli Shoes Co Ltd;CN;Songjiadai Village Feiyun Street Ruian City ;;;Wenzhou; ;Zhejiang;156;156;0;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;46;0;China
Ruian City Shengpeng Footwear Co Ltd;Ruian City Shengpeng Footwear Co Ltd;HK;Fuzhou East Road Dongxing Industrial Area Ruian City;;;Wenzhou; ;Zhejiang;156;344;0;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;45;1;China
Ruian Jiubu Shoes Factory;Ruian Jiubu Shoes Factory;CN;Xianjiang Industry Area Xianjiang Town Ruian City;;;Wenzhou; ;Zhejiang;156;156;0;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;48;0;China
Ruian Ouwang Shoes Co Ltd;Ruian Ouwang Shoes Co Ltd;CN;Fanrong Village Yunzhou Office Feiyun Town Ruian ;;;Wenzhou; ;Zhejiang;156;156;0;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;48;0;China
Ruian Aubixi Shoes Co Ltd;Ruian Aubixi Shoes Co Ltd;CN;Yunzhou Industrial Zone Feiyun Town Ruian City ;;;Wenzhou; ;Zhejiang;156;156;0;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;49;1;China
Sanflag Fashion Donggun Co Ltd;Sanflag Fashion Donggun Co Ltd;CN;Shahukou District Changping Town Dongguan City;;;Dongguan; ;Guangdong;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;56;0;China
Shandong Mingfu Knitting Co Ltd;Shandong Mingfu Knitting Co Ltd;CN;No. 2, Mingfu Road Xicheng Lingang Industrial Area Penglai City ;;;Yantai; ;Shandong;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;92;1;China
Shandong Zaozhuang Tainlong Knitting Co Ltd;Shandong Zaozhuang Tainlong Knitting Co Ltd;CN;No.14, Middle Of Keda Road Economic Development Zone Yicheng District Zaozhuang City ;;;Zaozhuang; ;Shandong;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;81;1;China
Shanghai Heshan Knitwear Dress;Shanghai Heshan Knitwear Dress;CN;No. 605 Jinzhangzhi Road Zhangyan Town ;;;Shanghai; ;Shanghai City;156;156;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;86;0;China
Shangrao Xingfu Shiguang Shoes Factory;Shangrao Xingfu Shiguang Shoes Factory;CN;C16 International Furniture Market Shangrao City;;;Shangrao; ;Jiangxi;156;156;0;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;88;0;China
